ID_REF,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333,mean,std
YNL006W,5.04086256,3.689017296,3.64018178,4.186727047,4.257014751,4.519607544,5.053087234,4.343782902,2.805084705,4.69618845,4.279680252,3.35532999,4.431687832,3.563636541,3.615123987,4.826484203,4.982162952,4.187755108,3.397370815,2.876889706,6.932570934,4.286303043,4.626609802,4.219463825,2.912087917,2.397633314,3.358597279,4.143002033,4.332644463,5.349790096,5.099890232,2.996291399,3.482417583,5.027558804,4.249746799,3.814315319,4.138238847,0.871374392
YNL005C,9.791146278,5.706358433,3.359818459,3.436445475,2.676767826,3.021786451,2.793065786,1.716823459,4.311138153,8.278027534,9.311644554,4.852791786,9.125144005,4.943181992,3.356658936,3.828767061,3.276477098,2.021428585,1.879676342,2.91036725,8.248000145,8.981461525,9.054720879,8.704071999,4.205128193,3.327810764,2.776018143,2.219067097,2.566115618,2.679621935,2.050493956,3.902348518,3.435164928,9.145668983,8.550049782,7.208506107,4.934771223,2.693944946
YNL051W,2.666288376,2.558381557,2.80476737,1.995500565,2.402918339,2.186274529,2.093174219,1.764890313,1.313559294,1.226457477,1.772831082,1.584771633,1.823191881,2.830682039,2.301354408,2.328767061,2.188405752,1.937754989,2.097067595,1.623110175,1.982857108,2.01956749,1.435622334,1.837140083,1.97924304,2.944378853,2.657239914,1.808316588,2.028925419,2.114495993,1.627881527,1.573547602,1.250549555,1.711614132,1.638018131,1.508298635,1.989384585,0.444834635
YNL050C,0.723042011,0.812716782,1.044267893,0.867266595,0.787878811,0.971677542,1.21993494,1.340647936,3.99515748,1.06838572,1.636986256,1.003045678,0.724454701,1.003409147,0.905191839,0.824200869,1.316610932,0.844897985,1.161779523,3.36825037,1.197714329,0.908341885,0.786480725,1.060575962,0.981685042,0.698224843,0.764705896,0.568965554,0.848140478,0.841386557,1.271130681,3.847959995,1.006593466,0.864173234,0.815975666,0.822614074,1.191790872,0.799642495
YNL049C,0.839954615,0.638150275,0.898978412,0.410573691,0.567901254,0.480392128,0.406283826,0.52664578,0.743341446,0.621076286,0.778538764,0.667005002,0.628013849,0.410227269,0.398419857,0.465753436,0.829431474,0.464285702,0.768452942,0.947084188,0.626285672,0.651905239,0.494635165,0.913604796,0.796092749,0.636686385,0.400452524,0.840770841,0.484504133,0.454831928,0.51152581,0.527812123,0.853846133,0.474409461,0.460060656,0.403526962,0.611707244,0.170505475
YNL048W,3.497162342,3.21965313,3.793416739,3.339707613,3.726150513,3.601307154,4.092091084,3.404388666,3.549637079,3.959641695,4.504566193,3.852791786,3.269804955,3.1340909,3.374717712,4,4.236343384,3.098979712,3.084934235,3.537796974,4.469714165,3.969103813,4.14270401,3.852035761,4.205128193,2.856804609,3.809954643,2.576065063,2.913223028,2.947479248,3.672887087,3.541409016,4.430769444,3.213582754,2.344792604,3.211618185,3.567623708,0.519850297
YNL047C,0.900113523,0.737572253,1.054483533,0.915635586,0.886644244,0.86601305,0.625135422,0.63113898,0.898305058,0.521300495,0.698630154,0.690355301,0.818599403,0.947727323,0.926636517,0.893835664,1.191750288,0.786734641,0.866531789,0.720302343,0.560000002,0.607621014,0.673819721,0.9970209,0.6813187,0.756213069,0.895927608,0.903651118,0.846074402,0.714285731,0.882546723,0.838071704,0.667033017,0.505905509,0.664307296,0.780082881,0.79309236,0.149849167
YNL046W,0.944381356,1.39653182,1.808172584,1.789651394,1.578002334,1.323529363,1.097508073,0.858934164,0.956416488,0.695067286,0.974885881,0.685279191,1.283582211,2.075000048,1.725733519,1.772831082,1.896321177,1.095918417,1.094034314,0.711663067,1.005714297,0.658084452,0.883047223,0.990069509,1.007326007,1.785798788,2.011312246,0.9290061,0.986570239,0.959033668,1.047200918,0.420271933,0.696703315,0.455708653,0.744185984,0.81327796,1.143243196,0.448157213
YNL045W,6.074914932,8.423120499,6.096480846,8.168728828,8.263749123,7.766884327,6.553629398,5.181818008,1.432203412,3.919282675,3.502283096,3.995939016,6.142365456,8.568181992,7.450338364,10.1883564,6.298773766,6.323469162,5.553083897,3.051836014,3.667428493,4.954685688,5.354077339,4.824230194,3.366300583,4.13846159,7.885746479,7.575051308,6.107438087,6.258403301,6.346871853,2.603213787,3.794505358,5.34744072,4.106167793,4.257261276,5.653964529,1.934480872
YNL043C,0.626560748,0.534104049,0.641316712,0.624296963,0.356902361,0.275599122,0.351029247,0.440961361,0.779661059,0.496636778,0.525114179,0.694416225,0.708381236,0.765909135,0.702031612,0.628995419,0.794871807,0.281632662,0.393326581,0.410367161,0.387428582,0.400617927,0.380901277,0.503475666,0.468864501,0.3810651,0.542986453,0.398580134,0.465909064,0.315126061,0.18770583,0.386897385,0.262637377,0.531496048,0.467138499,0.419087142,0.487000874,0.154553732
YNL042W,0.314415455,0.409248561,0.32009083,0.433070868,0.33670035,0.35403049,0.323943645,0.456635326,1.406779647,0.404708534,0.321917832,0.32994923,0.323765814,0.393181801,0.318284422,0.376712322,0.341137141,0.281632662,0.333670348,0.788336933,1.265142798,0.440782666,0.335836887,0.461767644,0.291819304,0.319526643,0.282805443,0.38640973,0.351239651,0.259453803,0.217343584,1.305315137,0.469230801,0.361220479,0.305358946,0.295643151,0.442141913,0.282245817
YNL041C,1.707150936,0.850867033,0.710556149,1.291338682,1.473625183,1.34204793,1.241603374,1.007314563,0.905569077,1.411435008,0.974885881,1.618273973,1.419058561,0.964772761,1.169300199,1.076484084,1.072463751,1.23775506,0.878665268,1.295896292,2.214857101,1.559217215,1.754291892,1.590863943,0.768009782,0.499408305,1.164027214,1.403651118,1.311983466,1.58088243,0.914379895,1.080346107,1.182417631,1.853346467,1.71486342,1.447095394,1.269130698,0.35518211
YNL040W,3.958002329,2.308670521,2.03178215,3.002249718,3.076318979,3.675381184,3.148428917,2.403343916,3.970944405,3.627802849,2.90182662,2.467005014,3.553387165,2.402272701,2.346501112,3.247716904,2.85730195,2.936734438,2.162790537,3.693304539,6.082285881,4.597321987,3.903433323,4.032770634,2.052503109,1.062721968,2.061085939,2.986815453,3.104338884,3.809874296,2.781558752,6.046971321,2.873626471,4.65748024,3.92821002,3.228215694,3.249471664,1.028264429
YNL039W,0.920544803,1.200000048,0.811577737,1.258717656,0.904601574,1.058823466,0.881906807,0.94775337,2.054479361,1.107623458,0.964611888,0.669035554,0.981630385,1.073863626,0.994356632,1.259132504,1.346711278,1.043877602,0.663296223,1.233261347,2.107428551,1.345005155,1.121244669,1.159880877,0.409035414,0.589349091,0.804298639,0.756592333,1.042355418,1.144958019,0.706915498,2.025957823,0.715384603,1.370078683,1.184024215,0.826763391,1.074585492,0.373391041
YNL038W,0.733257651,0.761849701,0.473325789,0.737907767,0.805836201,0.796296299,0.541711807,0.855799377,1.552058101,0.769058347,0.751141608,0.620304525,0.600459278,0.727272749,0.696388245,0.952054858,0.998885155,0.832653046,0.503538907,0.974082053,1.067428589,0.761071086,0.888412058,1.113207579,0.352869362,0.408284038,0.590497732,0.480730265,1.019628048,1.183823586,0.604829848,1.82076633,0.182417586,1.042322874,1.034378171,0.868257165,0.808411272,0.31074667
YNL037C,12.44040871,7.262427807,4.254256248,4.872890949,4.597082138,3.807189465,3.171180964,2.821316719,3.473365545,12.04708576,17.83105087,14.31675053,18.44431877,7.589773178,4.905191898,4.332191944,2.882943153,3.795918226,2.889787436,3.115550756,13.62628651,14.4552002,19.03969955,13.39821243,11.77655697,4.972781181,3.614253521,3.867140055,3.39359498,3.595588207,1.68057096,2.215080261,10.82197857,15.87992191,17.07987785,16.11825752,8.177380048,5.623054699
YNL036W,13.70828533,33.74219513,40.17480087,37.24296951,32.6464653,28.88017464,21.93932724,17.96551895,5.869249344,18.18273735,21.89041138,20.53705597,24.49942589,35.39886475,37.06884766,30.68150711,26.86956406,27.80918312,22.75328636,13.84665203,11.76685715,18.42739487,22.29077339,14.47368431,20.49694633,33.19881821,37.20475006,32.3651123,23.17355347,26.85504341,15.08452225,7.393077374,17.85274696,17.73523712,21.41152763,20.6234417,23.66833357,8.660220435
YNL035C,0.473325789,0.315606922,0.365493774,0.433070868,0.518518567,0.429193914,0.399783313,0.350052267,1.133171916,0.595291495,0.574200928,0.566497445,0.680826664,0.313636363,0.374717832,0.368721455,0.218506142,0.409183651,0.328614742,0.476241887,0.572571397,0.575695157,0.623390555,0.411122173,0.603174627,0.358579874,0.475113124,0.353955418,0.33780992,0.402310938,0.35236004,0.673671186,0.62747252,0.635826766,0.637007058,0.623443902,0.488560016,0.164264675
YNL034W,0.315550506,0.626589596,0.717366636,0.575928032,0.445566803,0.474945515,0.403033584,0.538140059,0.315980643,0.455156952,0.45091325,0.498477131,0.708381236,0.586363614,0.576749384,0.555936098,0.481605351,0.454081625,0.315470159,0.379049659,0.488000005,0.32028836,0.45493564,0.291956306,0.369963378,0.494674563,0.643665195,0.398580134,0.316115707,0.378151268,0.320526898,0.24969098,0.494505495,0.346456707,0.457027286,0.46991697,0.45471502,0.116487371
YNL033W,0.009080591,0.010404624,0.007945516,0.004499438,0.015712682,0.006535948,0.006500542,0.010449321,0.008474576,0.015695067,0.012557078,0.009137056,0.012629163,0.005681818,0.007900677,0.009132421,0.00780379,0.005102041,0.005055611,0.005399568,0.006857143,0.006179197,0.00751073,0.004965243,0.008547009,0.013017752,0.011312217,0.005070994,0.003099174,0.008403362,0.004390779,0.006180469,0.012087912,0.006889764,0.008088979,0.006224066,0.008181176,0.003082592
YNL032W,1.923950076,2.872832298,4.04086256,4.111361027,3.878788233,3.751633883,4.014084339,3.633229017,4.250605583,2.789237738,3.083333492,3.287309408,3.084960222,3.679545403,4.55079031,3.829908848,4.060200691,4.178571224,2.896865368,4.534557343,3.155428648,2.670442581,2.989270449,2.455809355,3.560439587,3.839053154,4.47624445,3.76267767,4.105371952,3.959033728,3.552140713,4.425216198,3.272527456,2.574803114,2.777553082,2.964730024,3.52759359,0.65339141
YNL031C,54.11010361,73.2092514,65.42678833,61.6479187,48.52301025,48.17864609,49.43553162,39.66039658,31.22154999,54.41592026,78.28310394,62.47613907,74.05166626,78.95568848,64.78329468,53.73059082,50.12151718,39.18061066,35.08695602,31.20626259,46.68799973,49.8331604,64.11480713,50.67030716,75.21733856,80.04852295,68.10294342,41.30730438,45.34814072,41.71113586,42.11965179,29.37206268,50.95604706,46.19881821,54.45399094,54.92738342,53.7437378,13.94172249
YNL030W,13.13847923,20.69248581,15.97048855,12.19460106,6.99438858,9.51416111,7.98483181,8.876698494,6.590799332,10.27017975,17.04794502,17.82030487,14.50172234,18.94659233,14.22686195,10.62557125,10.74470425,8.887755394,8.756319046,7.860691547,5.659428596,14.28630161,16.39592171,12.93445873,12.18192959,19.26390648,14.07579231,12.99594402,9.502065659,10.27836132,8.140504837,6.395550251,7.4065938,16.70177269,18.8129406,18.00518608,12.35228444,4.223315424
YNL029C,0.998864949,0.724855483,0.95913738,0.946006775,0.78563416,0.940087199,0.985915422,1.185997963,3.391041279,1.205157042,0.880136967,0.90558368,1.136624694,0.907954574,0.890519202,1.160958886,1.088071346,0.753061235,0.95348835,1.565874696,1.502857089,1.045314074,1.082617998,0.985104263,1.019536018,1.007100582,1.160633445,0.731237352,0.807851195,0.847689092,0.824368834,2.221260786,1.362637401,1.010826707,1.059656143,1.20539403,1.117751564,0.472120315
YNL028W,0.078320093,0.008092485,0.020431329,0.102362208,0.070707075,0.023965143,0.127843976,0.021943573,0.070217922,0.026905833,0.04109589,0.017258883,0.013777269,0.030681819,0.020316027,0.106164388,0.034559641,0.009183673,0.087967642,0.017278617,0.014857142,0.102986611,0.024678111,0.015888778,0.021978023,0.062721893,0.12669684,0.045638949,0.012396694,0.014705882,0.010976949,0.014833127,0.018681319,0.054133859,0.074823052,0.016597509,0.043379673,0.035600306
YNL073W,5.73439312,3.606936455,1.85584569,1.987626553,1.601571321,1.588235378,1.297941446,1.088819265,1.147699833,3.204035997,3.575342655,2.225380659,5.811711311,2.401136398,1.496613979,1.939497709,1.595317841,1.04897964,0.894843221,0.831533492,3.80228591,3.110195637,3.440987349,3.913604975,3.504273653,2.089941025,1.507918596,0.944219112,1.071280956,1.15336144,1.042810082,0.804697096,1.680219769,3.225393772,3.292214155,3.397302628,2.303171337,1.30383308
YNL072W,1.307605028,1.519075036,0.935300827,1.129358888,1.093153834,0.797385573,0.648970723,0.871473372,0.756658614,2.436098814,2.412100554,1.193908572,1.814007044,1.204545498,1.246049643,1.230593681,0.735785961,0.612244904,0.629929185,0.895248413,2.487999916,2.486096621,2.141630888,2.208540201,1.073260069,0.879289985,0.845022619,0.522312403,0.693181813,0.756302536,0.705817819,1.100123525,1.302197814,2.180118084,2.022244692,1.966804981,1.301123281,0.619633959
YNL071W,13.9534626,31.00577927,33.20658493,28.45556831,25.24691391,20.98257065,18.38353157,14.48380375,10.47336578,18.48318481,22.5011425,17.56040573,26.19288254,31.5988636,28.5372448,24.29680252,18.14715767,17.17448997,13.33265877,13.53347683,11.89142799,18.47270775,21.34012985,15.05858994,20.45177078,30.52189445,27.978508,18.03853989,14.465909,15.96953869,12.90669727,12.58467197,16.95714378,15.94488144,18.47623825,18.91286087,19.93115001,6.205375413
YNL070W,3.240635633,5.034681797,4.785470963,4.075365543,3.576880217,3.016339779,1.634886146,2.300940514,4.858353615,6.23654747,7.351598263,9.201014519,6.659012794,5.730681896,4.794582367,1.864155293,2.085841656,3.901020288,2.116278887,2.834773302,3.243428469,5.39855814,8.111587524,4.583912849,4.442002296,4.390532494,4.915158272,4.644016266,2.78305769,3.805672169,1.338090062,3.703337431,6.093406677,6.86122036,9.417593002,8.241701126,4.646453771,2.07292309
YNL069C,11.30192947,7.561849117,19.68558502,17.58492851,19.07631874,19.56427002,19.6890564,20.98223686,43.66222763,30.45740128,26.20433807,23.86091423,18.57520294,9.645454407,16.18058586,13.99315166,15.11928558,17.54285622,17.00808716,26.22894287,30.53371429,22.05355072,24.3261795,14.76762676,14.99755859,7.745562077,16.64818954,14.20689774,14.73553753,20.24894905,14.81888103,30.88009644,30.31318665,24.19291306,24.86248589,22.06846237,20.03678926,7.273732754
YNL068C,0.799091935,0.573410392,0.868331432,0.85264349,0.933782279,0.881263614,0.996749699,1.269592524,1.951573849,0.822870016,1.125570774,1.135025382,0.950631559,0.709090948,0.740406275,0.807077587,1.0289855,1.044897914,1.00606668,1.881209493,0.792000055,1.018537641,1.19098711,0.921549201,0.689865708,0.537278116,0.72963804,0.80831641,0.952479303,1.169117689,0.928649843,2.270704508,0.79780221,1.025590539,1.086956501,1.136929393,1.012074267,0.354108569
YNL067W,6.135073662,10.65433502,10.8240633,13.25646782,12.56116772,12.70261383,9.414950371,10.58620644,23.41525459,12.30605412,14.56392765,18.50253677,9.869115829,11.53068256,13.99435711,7.776256084,7.683389187,14.51020336,8.778563499,17.79913521,10.23657131,15.79299641,21.28648186,10.84210587,8.380952835,7.162130356,10.10972881,14.14401627,12.75206566,13.4653368,10.55982494,21.2496891,20.68131828,18.77066803,21.21435738,16.50414848,13.33379851,4.490374344
YNL067W,9.090806007,10.07745647,12.61067009,12.69516277,11.50168419,13.12636185,14.80498314,16.53082657,44.41767502,27.06165886,22.96689606,18.71269035,10.84500599,10.50909138,12.51805782,10.21232891,12.07469368,15.02244854,13.05662251,27.47840118,28.61371422,21.97631073,20.42811203,14.07547188,14.79487133,10.2544384,12.46719456,10.20283985,11.91735458,12.78466415,13.46103287,31.98516655,30.45055008,18.24507904,17.9069767,15.8267622,16.96400168,7.731800792
YNL066W,0.389330298,1.708670497,15.78774166,17.46231842,10.43097687,8.588235855,5.343445301,2.390804768,6.334140778,0.524663687,0.647260308,0.622335017,0.571756601,3.240909338,17.13543892,13.6210041,11.2552948,6.170408249,3.546005964,4.644708633,1.451428533,0.521112204,0.782188833,0.655412138,0.590964615,8.1739645,21.796381,10.02535534,8.698347092,6.156512737,3.744237185,8.861557007,1.286813259,0.626968503,0.633973718,0.701244771,5.697830875,5.750977796
YNL065W,0.011350738,0.0867052,0.102156639,0.1248594,0.070707075,0.116557732,0.182015151,0.992685497,1.242130756,0.014573991,0.079908676,0.06903553,0.148105636,0.110227272,0.115124151,0.097031966,0.098104797,0.129591838,0.285136491,9.737581253,0.170285702,0.025746653,0.078326181,0.085402191,0.098901108,0.157396451,0.087104075,0.063894525,0.140495867,0.15126051,0.447859496,9.998764038,0.091208793,0.062007874,0.095045492,0.077800825,0.712363599,2.234057366
YNL064C,8.089671135,10.05086708,12.56753635,21.1496067,20.26711655,23.23965073,22.57312965,23.10136032,25.22154999,18.41704178,17.94178009,14.67715645,10.22158527,9.757954597,15.89729118,23.90867424,21.1616497,21.55816269,19.63700676,27.56911278,24.48342896,16.96086502,17.86587906,14.56802368,9.494504929,10.17751503,16.49434471,16.92393494,19.31508255,20.98529434,25.27881432,33.10259247,23.23516464,15.74507809,16.08392143,14.76970959,18.40255716,5.658705549
YNL063W,1.458569765,1.967630029,1.903518677,1.461192369,1.427609444,1.704792976,1.799566627,1.796238184,0.934624672,1.431614399,1.343607306,1.399999857,1.944890976,1.873863578,1.363431215,1.602739692,1.463768125,1.473469257,1.437815905,1.663066983,1.491428614,1.656024694,1.357296109,1.470705152,1.319902301,1.702958584,1.782805562,1.094320536,1.369834781,1.638655543,1.729967237,1.276885033,1.547252774,1.312007904,1.481294155,1.629667997,1.536472695,0.228344072
YNL062C,0.623155534,0.343352616,0.733257651,0.887514114,0.863075256,1.127450943,1.686890483,2.864158869,11.62953949,1.637892485,1.327625632,1.979695439,0.890929997,0.472727269,0.698645592,0.997716904,1.207357883,1.358163357,1.80788672,9.149027824,1.668571353,1.280123591,1.672746658,1.780536294,0.539682567,0.431952655,0.845022619,0.982758701,1.098140478,1.500000119,2.185510635,12.45488167,1.176923037,1.238188982,2.007077694,1.842323661,2.083069577,2.795429179
YNL061W,1.384790063,0.591907501,2.517593622,2.131608486,1.995510817,2.44989109,3.00541687,4.018808842,14.06416416,2.95515728,2.090182781,3.366497517,1.882893324,0.711363614,1.755079031,2.734018326,2.374582052,2.439795971,2.982810736,9.452483177,6.014856815,2.106076241,3.114806652,3.08838129,1.461538434,0.848520696,1.980769396,1.887424111,2.137396574,2.390756369,3.624588728,14.42645168,3.348351955,2.412401676,3.649140358,3.896265507,3.369230048,3.044141194
YNL059C,1.601589203,1.209248543,1.220204353,1.01012373,0.703703761,1.105664492,0.989165723,1.099268556,0.94309932,1.093049407,1.05479455,1.298477173,0.960964441,0.857954562,0.810383797,1.04223752,1.461538553,0.979591846,1.289180875,1.226781845,0.843428612,1.13594234,1.067596555,1.001986146,0.860805869,1.435503006,1.063348413,0.984787047,1.054751992,0.724789917,1.120746493,1.074165583,0.974725246,1.172244072,1.330636978,1.350622296,1.087586189,0.198689832
YNL058C,2.498297453,3.253179073,2.172531128,2.915635824,1.702581406,0.85403049,0.408450693,0.341692805,0.314769983,0.234304935,0.179223746,0.514720798,2.259472132,2.646590948,2.151241541,2.460045815,1.56410265,0.606122434,0.359959513,0.386609048,0.254857123,0.250257462,0.314377666,0.774577975,2.782661676,2.782248735,2.289592743,1.618661404,1.320247889,0.513655484,0.375411659,0.323856592,0.226373643,0.197834656,0.389282078,1.402489543,1.212220798,1.000327523
YNL057W,0.514188409,0.465895921,0.358683318,0.287964016,0.288439989,0.163398698,0.158179849,0.184952989,0.340193719,0.247757867,0.355022848,0.287309617,0.416762352,0.344318181,0.437923223,0.261415511,0.49386844,0.167346925,0.215369046,0.168466523,0.262857139,0.147270858,0.275751084,0.263157904,0.593406558,0.463905334,0.306561083,0.246450305,0.256198347,0.260504216,0.201975852,0.108776264,0.281318694,0.198818907,0.302325577,0.326763451,0.295930528,0.112459469
YNL056W,3.633371353,3.850867033,3.726447105,3.348706722,2.526375055,2.296296358,2.96749711,3.246604204,6.461259365,3.655829906,2.852739811,2.801015139,3.361653328,2.735227346,3.302483082,3.633561611,3.878483772,2.692857027,3.026288986,4.738660812,4.320000172,2.580844402,2.770386457,2.313803434,3.560439587,4.568047523,3.901583672,2.799188852,2.855371714,2.455882549,3.485181332,5.694684505,3.586813211,2.573818922,2.691607714,2.212655544,3.364070409,0.912289218
YNL055C,41.50851059,50.27629852,50.35187149,46.06411743,40.03367233,33.25272369,37.4702034,32.18913269,16.17191315,33.63565063,34.96118927,33.398983,39.83352661,42.74204636,43.8837471,46.32191849,32.52173996,27.89999962,30.78766251,23.67710495,30.95999908,33.34912491,36.37875366,29.06355476,41.15628815,53.28639221,49.00000381,31.13894653,31.5309906,25.28046227,32.0790329,22.21878815,32.19231033,28.92027664,32.83922958,23.57883644,35.27652783,8.535935986
YNL054W,2.8649261,2.943352699,2.98864913,3.209223747,3.250280857,2.870370388,2.941494942,3.048067093,3.467312336,2.822870016,2.560502291,2.770558357,3.16762352,2.811363697,2.758464813,3.187214851,2.354515076,3.032653093,2.883720875,3.574513912,3.368000031,3.160659075,3.246781111,2.891757965,2.579975605,3.471005917,2.995475054,2.870182753,2.993801355,2.50840354,3.417124033,3.657601833,3.739560366,2.625,3.005055666,2.585062027,3.017309003,0.329586663
YNL053W,0.838819563,0.751445055,0.832009137,0.718785167,0.776655436,0.750544667,0.898158133,0.91536051,0.989104092,0.570627868,0.810502291,0.895431399,0.864523649,0.844318271,0.641083479,0.82305938,1.273132682,0.646938801,1.001011133,1.12850976,0.838857174,0.709577739,0.981759667,1.187686205,0.785103858,1.246153951,0.990950227,0.692697823,0.676652908,0.660714328,1.055982471,1.126081467,0.596703291,0.653543293,0.889787614,0.899377525,0.860045834,0.179520376
YNL052W,33.11577606,22.79190636,25.24404144,21.7907753,20.04826164,16.70697021,19.71289253,19.47335434,14.69491577,26.21973228,27.14954376,30.61319542,33.81056213,26.77613831,23.06433296,23.6301384,16.45484924,15.28061199,15.68958378,17.90172768,30.76228523,27.55406761,31.97102928,30.44985199,35.50183487,27.86153984,23.97058868,13.93509197,15.1404953,14.55672359,19.58726692,14.91100121,32.74505615,23.73622131,30.20121002,28.32468796,23.64939615,6.452889164
YNL096C,6.517593861,4.934103966,9.19750309,8.50168705,8.375982285,8.809368134,10.33477783,12.55276966,37.97941971,16.80381203,13.81849384,11.92690372,9.377727509,5.214772701,8.496613503,9.180365562,7.674470901,8.42142868,9.076845169,21.17602539,25.69485664,16.21627045,15.66309071,13.34359455,8.670329094,4.366863728,7.820135593,4.972616673,6.262396812,7.344538212,10.72118568,31.07910919,22.04175949,11.96751976,12.86046505,11.62655544,12.19505421,7.269672932
YNL095C,0.611804783,0.373410374,0.558456302,0.668166518,0.827160478,0.949891031,1.205850482,1.645768046,2.021791935,0.603139043,0.776255727,0.88730967,0.724454701,0.43295455,0.583521426,0.726027369,0.878483891,0.907142878,1.338725805,2.698704004,0.682285726,0.73841393,0.96888417,0.975173771,0.579975605,0.511242628,0.839366496,0.630831659,0.675619841,0.880252182,1.594950676,2.500617981,0.732967019,0.646653533,0.972699642,0.926348507,0.952091733,0.523545875
YNL094W,0.997729897,0.779190779,1.295119166,0.915635586,0.695847392,1.12200439,0.946912229,1.22048068,0.828087211,1.297085285,1.198630214,0.835533023,0.888633847,0.87954551,0.665914237,1.501141548,0.759197295,0.880612254,1.188068748,1.533477306,1.504000068,1.419155478,0.7081545,1.127110243,0.487179518,1.0023669,0.918552041,0.998985827,1.040289164,0.908613443,1.085620284,0.978986323,1.883516431,1.4281497,1.336703658,1.350622296,1.072412569,0.293345222
YNL093W,0.279228151,0.35838151,0.427922815,0.31383577,0.117845125,0.348583877,0.303358614,0.365726233,0.133171916,0.14910315,0.229452059,0.140101522,0.188289329,0.313636363,0.197516933,0.309360743,0.383500576,0.364285707,0.3498483,0.170626357,0.186285704,0.229660138,0.06759657,0.128103271,0.219780222,0.331360936,0.279411793,0.397565961,0.298553705,0.273109257,0.290889144,0.085290477,0.227472544,0.221456692,0.170879662,0.17219916,0.25064973,0.093906482
YNL092W,0.868331432,0.908670485,1.102156639,1.259842515,1.113355756,1.434640527,1.616467953,1.808777571,0.031476997,0.526905835,0.579908669,0.370558381,0.757749736,0.797727287,0.744920969,1.318493128,1.325529575,1.25,1.627906919,0.645788312,0.648000002,0.694129765,0.332618028,0.329692155,0.77655679,0.887573957,0.765837073,0.892494977,1.038223147,1.054621935,1.702524781,0.199011117,0.649450541,0.531496048,0.326592505,0.525933564,0.873443474,0.436306452
YNL091W,3.145289421,4.308670521,4.274687767,3.127109289,2.124579191,3.034858465,2.425785303,2.665621758,2.357142925,1.688340902,1.526255727,1.854822278,2.475316048,2.392045498,3.257336378,3.628995419,3.526198387,2.462244987,3.115267754,2.118790388,2.162285566,1.558187485,1.92381978,1.191658378,2.581196547,4.401183605,3.606334686,3.018255711,2.715909004,2.628151417,2.522502899,2.374536514,1.515384555,1.746062875,2.072800636,1.965767503,2.597038766,0.800649655
YNL090W,2.863791227,1.872832298,2.429057837,1.721034884,1.251402974,1.35403049,1.679306507,1.677116036,1.835351229,2.437219858,2.464611769,2.661928892,1.905855417,1.286363602,1.811512351,1.964612007,2.170568466,1.831632614,1.601617694,1.777537823,2.068571329,1.957775474,2.599785328,2.071499586,1.698412776,2.347929001,2.072398186,1.892495036,1.824380159,1.516806722,1.88693738,1.997527838,1.895604491,2.641732216,2.424671412,1.940871358,1.984299507,0.386464625
YNL089C,0.430192977,0.194219634,0.393870622,0.182227239,0.343434364,0.177559897,0.266522199,0.24764891,0.234866828,0.428251147,0.228310511,0.390862942,0.424799114,0.397727281,0.366817147,0.368721455,0.513935328,0.1765306,0.235591486,0.252699792,0.454857141,0.305870235,0.188841209,0.182720959,0.610500634,0.195266277,0.333710402,0.211967558,0.321280986,0.348739505,0.240395173,0.208899856,0.186813191,0.318897665,0.24469161,0.12448132,0.2981312,0.109967101
YNL088W,3.925085068,2.951445103,2.367763996,2.330708742,2.005611658,2.209150314,2.461538315,2.41065836,2.366828203,3.544843435,3.860730886,3.992893219,3.611940622,3.172727585,2.489841938,2.724885941,2.1861763,2.275510073,2.543983698,3.759179354,2.179428577,4.669412613,3.678111553,3.664349556,2.982906103,4.005917072,3.040723801,2.824543715,2.850206375,2.036764622,2.663007736,4.165636539,2.683516502,4.341535568,4.309403419,3.308090925,3.07208493,0.753591768
YNL087W,1.497162223,1.317919016,1.156640172,1.206974149,1.194163918,0.977124155,1.097508073,0.941483796,3.44309926,1.789237857,1.555936098,1.896446705,1.366245747,1.268181801,0.827313781,1.283105016,1.157190681,1.090816379,1.091001034,1.623110175,2.06628561,1.818743587,1.754291892,1.856007934,1.322344422,1.706508875,1.260181069,1.148073077,1.028925538,1.140756369,1.386388659,2.490729094,1.859340668,1.825787425,1.954499483,1.534232259,1.498159889,0.494230946
YNL086W,3.041997671,2.526011467,2.834279299,3.694038153,3.303030252,3.677559853,4.110508919,4.081504822,3.451574087,3.091928244,2.565068483,2.388832569,2.752009392,2.69204545,3.04063201,4.106164455,5.468227386,3.31632638,3.556117296,4.114470959,2.443428516,2.637487173,2.103004217,2.620655298,3.675213814,3.918343306,4.114253521,2.778904676,3.700413227,4.053571701,4.433589458,3.940667152,2.586813211,2.17716527,2.216380119,2.202281952,3.261513882,0.777205598
